"subject","activity","variable","mean"
"10290","12","LAYING","fBodyAccMag.std",-0.942133255166667
"10291","12","LAYING","fBodyBodyAccJerkMag.mean",-0.962448418666667
"10292","12","LAYING","fBodyBodyAccJerkMag.std",-0.961653004
"10293","12","LAYING","fBodyBodyGyroMag.mean",-0.9454970225
"10294","12","LAYING","fBodyBodyGyroMag.std",-0.940373827666667
"10295","12","LAYING","fBodyBodyGyroJerkMag.mean",-0.963949607166667
"10296","12","LAYING","fBodyBodyGyroJerkMag.std",-0.961911612333333
"10297","13","WALKING","tBodyAcc.mean.X",0.275883130350877
"10298","13","WALKING","tBodyAcc.mean.Y",-0.0185660651947368
"10299","13","WALKING","tBodyAcc.mean.Z",-0.111431456192982
"10300","13","WALKING","tBodyAcc.std.X",-0.346980394210526
"10301","13","WALKING","tBodyAcc.std.Y",0.141866689392982
"10302","13","WALKING","tBodyAcc.std.Z",-0.220503537026316
"10303","13","WALKING","tGravityAcc.mean.X",0.910855709298246
"10304","13","WALKING","tGravityAcc.mean.Y",-0.283658580877193
"10305","13","WALKING","tGravityAcc.mean.Z",-0.131299718666667
"10306","13","WALKING","tGravityAcc.std.X",-0.97254492245614
"10307","13","WALKING","tGravityAcc.std.Y",-0.960899845614035
"10308","13","WALKING","tGravityAcc.std.Z",-0.948637587719298
"10309","13","WALKING","tBodyAccJerk.mean.X",0.0809590227198246
"10310","13","WALKING","tBodyAccJerk.mean.Y",0.00308364501403509
"10311","13","WALKING","tBodyAccJerk.mean.Z",0.00597249011754386
"10312","13","WALKING","tBodyAccJerk.std.X",-0.220910068015789
"10313","13","WALKING","tBodyAccJerk.std.Y",0.0565488771722807
"10314","13","WALKING","tBodyAccJerk.std.Z",-0.374633172105263
"10315","13","WALKING","tBodyGyro.mean.X",-0.0174207634701754
"10316","13","WALKING","tBodyGyro.mean.Y",-0.0798472502663158
"10317","13","WALKING","tBodyGyro.mean.Z",0.0784205641252632
"10318","13","WALKING","tBodyGyro.std.X",-0.376059914210526
"10319","13","WALKING","tBodyGyro.std.Y",-0.290023550315789
"10320","13","WALKING","tBodyGyro.std.Z",-0.363369948070175
"10321","13","WALKING","tBodyGyroJerk.mean.X",-0.0966598593263158
"10322","13","WALKING","tBodyGyroJerk.mean.Y",-0.0319849271912281
"10323","13","WALKING","tBodyGyroJerk.mean.Z",-0.0636693233473684
"10324","13","WALKING","tBodyGyroJerk.std.X",-0.216812065298246
"10325","13","WALKING","tBodyGyroJerk.std.Y",-0.35776089977193
"10326","13","WALKING","tBodyGyroJerk.std.Z",-0.341765824491228
"10327","13","WALKING","tBodyAccMag.mean",-0.135643867842105
"10328","13","WALKING","tBodyAccMag.std",-0.292546377017544
"10329","13","WALKING","tGravityAccMag.mean",-0.135643867842105
"10330","13","WALKING","tGravityAccMag.std",-0.292546377017544
"10331","13","WALKING","tBodyAccJerkMag.mean",-0.133205034736842
"10332","13","WALKING","tBodyAccJerkMag.std",-0.131788528797719
"10333","13","WALKING","tBodyGyroMag.mean",-0.218669558421053
"10334","13","WALKING","tBodyGyroMag.std",-0.253240071964912
"10335","13","WALKING","tBodyGyroJerkMag.mean",-0.303508210175439
"10336","13","WALKING","tBodyGyroJerkMag.std",-0.322118379807018
"10337","13","WALKING","fBodyAcc.mean.X",-0.335030121052632
"10338","13","WALKING","fBodyAcc.mean.Y",0.0955150666694737
"10339","13","WALKING","fBodyAcc.mean.Z",-0.246851507561404
"10340","13","WALKING","fBodyAcc.std.X",-0.353299848947368
"10341","13","WALKING","fBodyAcc.std.Y",0.0921968931052632
"10342","13","WALKING","fBodyAcc.std.Z",-0.269896395250877
"10343","13","WALKING","fBodyAccJerk.mean.X",-0.290460801694737
"10344","13","WALKING","fBodyAccJerk.mean.Y",-0.0439195137368421
"10345","13","WALKING","fBodyAccJerk.mean.Z",-0.342263716894737
"10346","13","WALKING","fBodyAccJerk.std.X",-0.219716159766667
"10347","13","WALKING","fBodyAccJerk.std.Y",0.0946741596910526
"10348","13","WALKING","fBodyAccJerk.std.Z",-0.406173351578947
"10349","13","WALKING","fBodyGyro.mean.X",-0.192856474047368
"10350","13","WALKING","fBodyGyro.mean.Y",-0.256213554508772
"10351","13","WALKING","fBodyGyro.mean.Z",-0.276607954736842
"10352","13","WALKING","fBodyGyro.std.X",-0.435714710526316
"10353","13","WALKING","fBodyGyro.std.Y",-0.318618506122807
"10354","13","WALKING","fBodyGyro.std.Z",-0.455333900526316
"10355","13","WALKING","fBodyAccMag.mean",-0.23460086645614
"10356","13","WALKING","fBodyAccMag.std",-0.438388953157895
"10357","13","WALKING","fBodyBodyAccJerkMag.mean",-0.15211150075614
"10358","13","WALKING","fBodyBodyAccJerkMag.std",-0.113591923723684
"10359","13","WALKING","fBodyBodyGyroMag.mean",-0.267472373877193
"10360","13","WALKING","fBodyBodyGyroMag.std",-0.379951835438597
"10361","13","WALKING","fBodyBodyGyroJerkMag.mean",-0.338527133789474
"10362","13","WALKING","fBodyBodyGyroJerkMag.std",-0.349285611070175
"10363","13","WALKING_UPSTAIRS","tBodyAcc.mean.X",0.258203939581818
"10364","13","WALKING_UPSTAIRS","tBodyAcc.mean.Y",-0.0277392253910909
"10365","13","WALKING_UPSTAIRS","tBodyAcc.mean.Z",-0.125767265890909
"10366","13","WALKING_UPSTAIRS","tBodyAcc.std.X",-0.296284597454545
"10367","13","WALKING_UPSTAIRS","tBodyAcc.std.Y",0.104470773801818
"10368","13","WALKING_UPSTAIRS","tBodyAcc.std.Z",-0.217210568085455
"10369","13","WALKING_UPSTAIRS","tGravityAcc.mean.X",0.847634313454545
"10370","13","WALKING_UPSTAIRS","tGravityAcc.mean.Y",-0.357404501636364
"10371","13","WALKING_UPSTAIRS","tGravityAcc.mean.Z",-0.207507170584727
"10372","13","WALKING_UPSTAIRS","tGravityAcc.std.X",-0.946441502363636
"10373","13","WALKING_UPSTAIRS","tGravityAcc.std.Y",-0.922054968727273
"10374","13","WALKING_UPSTAIRS","tGravityAcc.std.Z",-0.910271096181818
"10375","13","WALKING_UPSTAIRS","tBodyAccJerk.mean.X",0.0692442067545455
"10376","13","WALKING_UPSTAIRS","tBodyAccJerk.mean.Y",-0.00128009758363636
"10377","13","WALKING_UPSTAIRS","tBodyAccJerk.mean.Z",-0.0254126299290909
"10378","13","WALKING_UPSTAIRS","tBodyAccJerk.std.X",-0.487325539818182
"10379","13","WALKING_UPSTAIRS","tBodyAccJerk.std.Y",-0.323333932218182
"10380","13","WALKING_UPSTAIRS","tBodyAccJerk.std.Z",-0.660921263636364
"10381","13","WALKING_UPSTAIRS","tBodyGyro.mean.X",-0.13829376226
"10382","13","WALKING_UPSTAIRS","tBodyGyro.mean.Y",0.00381966911090909
"10383","13","WALKING_UPSTAIRS","tBodyGyro.mean.Z",0.116679563256364
"10384","13","WALKING_UPSTAIRS","tBodyGyro.std.X",-0.541066687090909
"10385","13","WALKING_UPSTAIRS","tBodyGyro.std.Y",-0.403572169636364
"10386","13","WALKING_UPSTAIRS","tBodyGyro.std.Z",-0.211805111745455
"10387","13","WALKING_UPSTAIRS","tBodyGyroJerk.mean.X",-0.0664817176345455
"10388","13","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Y",-0.0453051954036364
"10389","13","WALKING_UPSTAIRS","tBodyGyroJerk.mean.Z",-0.0661653916327273
"10390","13","WALKING_UPSTAIRS","tBodyGyroJerk.std.X",-0.631037584
"10391","13","WALKING_UPSTAIRS","tBodyGyroJerk.std.Y",-0.678805915818182
"10392","13","WALKING_UPSTAIRS","tBodyGyroJerk.std.Z",-0.550880346909091
"10393","13","WALKING_UPSTAIRS","tBodyAccMag.mean",-0.10115350174
"10394","13","WALKING_UPSTAIRS","tBodyAccMag.std",-0.326339622181818
"10395","13","WALKING_UPSTAIRS","tGravityAccMag.mean",-0.10115350174
"10396","13","WALKING_UPSTAIRS","tGravityAccMag.std",-0.326339622181818
"10397","13","WALKING_UPSTAIRS","tBodyAccJerkMag.mean",-0.456190454
"10398","13","WALKING_UPSTAIRS","tBodyAccJerkMag.std",-0.451225931090909
"10399","13","WALKING_UPSTAIRS","tBodyGyroMag.mean",-0.237182958116364
"10400","13","WALKING_UPSTAIRS","tBodyGyroMag.std",-0.415658606181818
"10401","13","WALKING_UPSTAIRS","tBodyGyroJerkMag.mean",-0.631964902181818
"10402","13","WALKING_UPSTAIRS","tBodyGyroJerkMag.std",-0.669216383090909
"10403","13","WALKING_UPSTAIRS","fBodyAcc.mean.X",-0.382460736363636
"10404","13","WALKING_UPSTAIRS","fBodyAcc.mean.Y",-0.0636564765818182
"10405","13","WALKING_UPSTAIRS","fBodyAcc.mean.Z",-0.404785239945455
"10406","13","WALKING_UPSTAIRS","fBodyAcc.std.X",-0.266081292363636
"10407","13","WALKING_UPSTAIRS","fBodyAcc.std.Y",0.114656709636364
"10408","13","WALKING_UPSTAIRS","fBodyAcc.std.Z",-0.184842227972182
"10409","13","WALKING_UPSTAIRS","fBodyAccJerk.mean.X",-0.506212135636364
"10410","13","WALKING_UPSTAIRS","fBodyAccJerk.mean.Y",-0.368996179072727
"10411","13","WALKING_UPSTAIRS","fBodyAccJerk.mean.Z",-0.631496434363636
"10412","13","WALKING_UPSTAIRS","fBodyAccJerk.std.X",-0.514337759454545
"10413","13","WALKING_UPSTAIRS","fBodyAccJerk.std.Y",-0.319400410981818
"10414","13","WALKING_UPSTAIRS","fBodyAccJerk.std.Z",-0.689235778909091
"10415","13","WALKING_UPSTAIRS","fBodyGyro.mean.X",-0.482113007636364
"10416","13","WALKING_UPSTAIRS","fBodyGyro.mean.Y",-0.492176104727273
"10417","13","WALKING_UPSTAIRS","fBodyGyro.mean.Z",-0.255338945927273
"10418","13","WALKING_UPSTAIRS","fBodyGyro.std.X",-0.562911002545455
"10419","13","WALKING_UPSTAIRS","fBodyGyro.std.Y",-0.364283258727273
"10420","13","WALKING_UPSTAIRS","fBodyGyro.std.Z",-0.272525011818182
"10421","13","WALKING_UPSTAIRS","fBodyAccMag.mean",-0.367522800909091
"10422","13","WALKING_UPSTAIRS","fBodyAccMag.std",-0.409065516363636
"10423","13","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.mean",-0.425100006545455
"10424","13","WALKING_UPSTAIRS","fBodyBodyAccJerkMag.std",-0.491090809090909
"10425","13","WALKING_UPSTAIRS","fBodyBodyGyroMag.mean",-0.485477308909091
"10426","13","WALKING_UPSTAIRS","fBodyBodyGyroMag.std",-0.470770800363636
"10427","13","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.mean",-0.656088544363636
"10428","13","WALKING_UPSTAIRS","fBodyBodyGyroJerkMag.std",-0.712261499636364
"10429","13","WALKING_DOWNSTAIRS","tBodyAcc.mean.X",0.294907553404255
"10430","13","WALKING_DOWNSTAIRS","tBodyAcc.mean.Y",-0.0143723839108511
"10431","13","WALKING_DOWNSTAIRS","tBodyAcc.mean.Z",-0.101993941531915
"10432","13","WALKING_DOWNSTAIRS","tBodyAcc.std.X",-0.0681563626617021
"10433","13","WALKING_DOWNSTAIRS","tBodyAcc.std.Y",-0.03212524665
"10434","13","WALKING_DOWNSTAIRS","tBodyAcc.std.Z",-0.158333146191489
"10435","13","WALKING_DOWNSTAIRS","tGravityAcc.mean.X",0.941875619787234
"10436","13","WALKING_DOWNSTAIRS","tGravityAcc.mean.Y",-0.211555112553191
"10437","13","WALKING_DOWNSTAIRS","tGravityAcc.mean.Z",-0.0950820341687234
"10438","13","WALKING_DOWNSTAIRS","tGravityAcc.std.X",-0.952643084042553
"10439","13","WALKING_DOWNSTAIRS","tGravityAcc.std.Y",-0.92854437106383
"10440","13","WALKING_DOWNSTAIRS","tGravityAcc.std.Z",-0.893962984042553
"10441","13","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.X",0.101704538333298
"10442","13","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Y",-0.00751868156382979
"10443","13","WALKING_DOWNSTAIRS","tBodyAccJerk.mean.Z",-0.0252977670276596
"10444","13","WALKING_DOWNSTAIRS","tBodyAccJerk.std.X",-0.0740908045319149
"10445","13","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Y",-0.149027773519149
"10446","13","WALKING_DOWNSTAIRS","tBodyAccJerk.std.Z",-0.31704660987234
"10447","13","WALKING_DOWNSTAIRS","tBodyGyro.mean.X",-0.122672201757447
"10448","13","WALKING_DOWNSTAIRS","tBodyGyro.mean.Y",-0.0237205719148936
"10449","13","WALKING_DOWNSTAIRS","tBodyGyro.mean.Z",0.111284239655957
"10450","13","WALKING_DOWNSTAIRS","tBodyGyro.std.X",-0.417014161553191
"10451","13","WALKING_DOWNSTAIRS","tBodyGyro.std.Y",-0.198848161170213
"10452","13","WALKING_DOWNSTAIRS","tBodyGyro.std.Z",-0.322774082765957
"10453","13","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.X",-0.0647199842553191
"10454","13","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Y",-0.0669414080765958
"10455","13","WALKING_DOWNSTAIRS","tBodyGyroJerk.mean.Z",-0.0512020476
"10456","13","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.X",-0.463736674255319
"10457","13","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Y",-0.259163248340426
"10458","13","WALKING_DOWNSTAIRS","tBodyGyroJerk.std.Z",-0.367089485595745
"10459","13","WALKING_DOWNSTAIRS","tBodyAccMag.mean",-0.0294634299553191
"10460","13","WALKING_DOWNSTAIRS","tBodyAccMag.std",-0.0156098198829787
"10461","13","WALKING_DOWNSTAIRS","tGravityAccMag.mean",-0.0294634299553191
"10462","13","WALKING_DOWNSTAIRS","tGravityAccMag.std",-0.0156098198829787
"10463","13","WALKING_DOWNSTAIRS","tBodyAccJerkMag.mean",-0.127926051502128
"10464","13","WALKING_DOWNSTAIRS","tBodyAccJerkMag.std",-0.0433959844
"10465","13","WALKING_DOWNSTAIRS","tBodyGyroMag.mean",-0.102114480531915
"10466","13","WALKING_DOWNSTAIRS","tBodyGyroMag.std",-0.236762631468085
"10467","13","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.mean",-0.323552439276596
"10468","13","WALKING_DOWNSTAIRS","tBodyGyroJerkMag.std",-0.27649151037234
"10469","13","WALKING_DOWNSTAIRS","fBodyAcc.mean.X",-0.0726602663212766
"10470","13","WALKING_DOWNSTAIRS","fBodyAcc.mean.Y",-0.0364535247659574
"10471","13","WALKING_DOWNSTAIRS","fBodyAcc.mean.Z",-0.151178724793617
"10472","13","WALKING_DOWNSTAIRS","fBodyAcc.std.X",-0.0680436217021277
"10473","13","WALKING_DOWNSTAIRS","fBodyAcc.std.Y",-0.0924444167085106
"10474","13","WALKING_DOWNSTAIRS","fBodyAcc.std.Z",-0.233315176510213
"10475","13","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.X",-0.11485155627234
"10476","13","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Y",-0.207812348246809
"10477","13","WALKING_DOWNSTAIRS","fBodyAccJerk.mean.Z",-0.276138039897872
"10478","13","WALKING_DOWNSTAIRS","fBodyAccJerk.std.X",-0.114744976032191
"10479","13","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Y",-0.141775116319149
"10480","13","WALKING_DOWNSTAIRS","fBodyAccJerk.std.Z",-0.356579475531915
"10481","13","WALKING_DOWNSTAIRS","fBodyGyro.mean.X",-0.319677124659574
"10482","13","WALKING_DOWNSTAIRS","fBodyGyro.mean.Y",-0.133828886725532
"10483","13","WALKING_DOWNSTAIRS","fBodyGyro.mean.Z",-0.212906662531915
"10484","13","WALKING_DOWNSTAIRS","fBodyGyro.std.X",-0.452190386808511
"10485","13","WALKING_DOWNSTAIRS","fBodyGyro.std.Y",-0.24966032923617
"10486","13","WALKING_DOWNSTAIRS","fBodyGyro.std.Z",-0.427008254255319
"10487","13","WALKING_DOWNSTAIRS","fBodyAccMag.mean",0.0528791880659574
"10488","13","WALKING_DOWNSTAIRS","fBodyAccMag.std",-0.210912766382979
"10489","13","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.mean",-0.0282156656914894
"10490","13","WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag.std",-0.0709893839055319
"10491","13","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.mean",-0.206121707212766
"10492","13","WALKING_DOWNSTAIRS","fBodyBodyGyroMag.std",-0.400560061212766
"10493","13","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.mean",-0.266399903210638
"10494","13","WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag.std",-0.343094861202128
"10495","13","SITTING","tBodyAcc.mean.X",0.274328499591837
"10496","13","SITTING","tBodyAcc.mean.Y",-0.00587732936326531
"10497","13","SITTING","tBodyAcc.mean.Z",-0.0972465110836735
"10498","13","SITTING","tBodyAcc.std.X",-0.989546275306122
"10499","13","SITTING","tBodyAcc.std.Y",-0.938967741632653
"10500","13","SITTING","tBodyAcc.std.Z",-0.938641215510204
"10501","13","SITTING","tGravityAcc.mean.X",0.92557651244898
"10502","13","SITTING","tGravityAcc.mean.Y",0.101769752489796
"10503","13","SITTING","tGravityAcc.mean.Z",0.0757773858163265
"10504","13","SITTING","tGravityAcc.std.X",-0.981379112653061
"10505","13","SITTING","tGravityAcc.std.Y",-0.951353064693878
"10506","13","SITTING","tGravityAcc.std.Z",-0.930979556938776
"10507","13","SITTING","tBodyAccJerk.mean.X",0.0752865881142857
"10508","13","SITTING","tBodyAccJerk.mean.Y",-0.00112344092891837
"10509","13","SITTING","tBodyAccJerk.mean.Z",-0.0232397245106122
"10510","13","SITTING","tBodyAccJerk.std.X",-0.992827264081633
"10511","13","SITTING","tBodyAccJerk.std.Y",-0.984267557755102
"10512","13","SITTING","tBodyAccJerk.std.Z",-0.987612090204082
"10513","13","SITTING","tBodyGyro.mean.X",-0.0355124856836735
"10514","13","SITTING","tBodyGyro.mean.Y",-0.0902687401836735
"10515","13","SITTING","tBodyGyro.mean.Z",0.0823432026610204
"10516","13","SITTING","tBodyGyro.std.X",-0.985844263265306
"10517","13","SITTING","tBodyGyro.std.Y",-0.979668456122449
"10518","13","SITTING","tBodyGyro.std.Z",-0.966896414285714
"10519","13","SITTING","tBodyGyroJerk.mean.X",-0.095919848877551
"10520","13","SITTING","tBodyGyroJerk.mean.Y",-0.041036688077551
"10521","13","SITTING","tBodyGyroJerk.mean.Z",-0.0466121595938776
"10522","13","SITTING","tBodyGyroJerk.std.X",-0.991371016938775
"10523","13","SITTING","tBodyGyroJerk.std.Y",-0.991773350204082
"10524","13","SITTING","tBodyGyroJerk.std.Z",-0.989861382040816
"10525","13","SITTING","tBodyAccMag.mean",-0.957690563673469
"10526","13","SITTING","tBodyAccMag.std",-0.937935738571429
"10527","13","SITTING","tGravityAccMag.mean",-0.957690563673469
"10528","13","SITTING","tGravityAccMag.std",-0.937935738571429
"10529","13","SITTING","tBodyAccJerkMag.mean",-0.989497838979592
"10530","13","SITTING","tBodyAccJerkMag.std",-0.988813098163265
"10531","13","SITTING","tBodyGyroMag.mean",-0.951142644081633
"10532","13","SITTING","tBodyGyroMag.std",-0.963940591428571
"10533","13","SITTING","tBodyGyroJerkMag.mean",-0.992604304489796
"10534","13","SITTING","tBodyGyroJerkMag.std",-0.991414934897959
"10535","13","SITTING","fBodyAcc.mean.X",-0.990135477755102
"10536","13","SITTING","fBodyAcc.mean.Y",-0.959673916122449
"10537","13","SITTING","fBodyAcc.mean.Z",-0.956183063510204
"10538","13","SITTING","fBodyAcc.std.X",-0.989410582653061
"10539","13","SITTING","fBodyAcc.std.Y",-0.933666502510204
"10540","13","SITTING","fBodyAcc.std.Z",-0.934189007346939
"10541","13","SITTING","fBodyAccJerk.mean.X",-0.992678212653061
"10542","13","SITTING","fBodyAccJerk.mean.Y",-0.983914101836735
"10543","13","SITTING","fBodyAccJerk.mean.Z",-0.985261204693878
"10544","13","SITTING","fBodyAccJerk.std.X",-0.99368217
"10545","13","SITTING","fBodyAccJerk.std.Y",-0.985908120408163
"10546","13","SITTING","fBodyAccJerk.std.Z",-0.988612100204082
"10547","13","SITTING","fBodyGyro.mean.X",-0.983218202857143
"10548","13","SITTING","fBodyGyro.mean.Y",-0.982456053877551
"10549","13","SITTING","fBodyGyro.mean.Z",-0.968384415510204
"10550","13","SITTING","fBodyGyro.std.X",-0.986714694081633
"10551","13","SITTING","fBodyGyro.std.Y",-0.97827070877551
"10552","13","SITTING","fBodyGyro.std.Z",-0.969451754693878
"10553","13","SITTING","fBodyAccMag.mean",-0.956901559653061
"10554","13","SITTING","fBodyAccMag.std",-0.938529931020408
"10555","13","SITTING","fBodyBodyAccJerkMag.mean",-0.988348535306122
"10556","13","SITTING","fBodyBodyAccJerkMag.std",-0.988332303469388
"10557","13","SITTING","fBodyBodyGyroMag.mean",-0.973258277755102
"10558","13","SITTING","fBodyBodyGyroMag.std",-0.96426809755102
"10559","13","SITTING","fBodyBodyGyroJerkMag.mean",-0.991723741632653
"10560","13","SITTING","fBodyBodyGyroJerkMag.std",-0.991219445918367
"10561","13","STANDING","tBodyAcc.mean.X",0.277758431052632
"10562","13","STANDING","tBodyAcc.mean.Y",-0.0167891993964912
"10563","13","STANDING","tBodyAcc.mean.Z",-0.112124137754386
"10564","13","STANDING","tBodyAcc.std.X",-0.991020759298246
"10565","13","STANDING","tBodyAcc.std.Y",-0.949422439473684
"10566","13","STANDING","tBodyAcc.std.Z",-0.967538031754386
"10567","13","STANDING","tGravityAcc.mean.X",0.942695296842105
"10568","13","STANDING","tGravityAcc.mean.Y",-0.239943146315789
"10569","13","STANDING","tGravityAcc.mean.Z",-0.0524856614035088
"10570","13","STANDING","tGravityAcc.std.X",-0.992232401754386
"10571","13","STANDING","tGravityAcc.std.Y",-0.974681225789474
"10572","13","STANDING","tGravityAcc.std.Z",-0.976827157368421
"10573","13","STANDING","tBodyAccJerk.mean.X",0.0758630962280702
"10574","13","STANDING","tBodyAccJerk.mean.Y",0.00762035230350877
"10575","13","STANDING","tBodyAccJerk.mean.Z",-0.000704979340543859
"10576","13","STANDING","tBodyAccJerk.std.X",-0.987636104210526
"10577","13","STANDING","tBodyAccJerk.std.Y",-0.977704172105263
"10578","13","STANDING","tBodyAccJerk.std.Z",-0.986926242631579
"10579","13","STANDING","tBodyGyro.mean.X",-0.0295492164431579
"10580","13","STANDING","tBodyGyro.mean.Y",-0.0753205243684211
"10581","13","STANDING","tBodyGyro.mean.Z",0.085471246877193
"10582","13","STANDING","tBodyGyro.std.X",-0.955577395789474
"10583","13","STANDING","tBodyGyro.std.Y",-0.971721755964912
"10584","13","STANDING","tBodyGyro.std.Z",-0.973436596140351
"10585","13","STANDING","tBodyGyroJerk.mean.X",-0.0981199986666667
"10586","13","STANDING","tBodyGyroJerk.mean.Y",-0.0412872577807018
"10587","13","STANDING","tBodyGyroJerk.mean.Z",-0.053926078122807
"10588","13","STANDING","tBodyGyroJerk.std.X",-0.978465124561404
"10589","13","STANDING","tBodyGyroJerk.std.Y",-0.980982661403509
"10590","13","STANDING","tBodyGyroJerk.std.Z",-0.985177042982456
"10591","13","STANDING","tBodyAccMag.mean",-0.971564243157895
"10592","13","STANDING","tBodyAccMag.std",-0.968519673859649
"10593","13","STANDING","tGravityAccMag.mean",-0.971564243157895
"10594","13","STANDING","tGravityAccMag.std",-0.968519673859649
"10595","13","STANDING","tBodyAccJerkMag.mean",-0.98680002754386
"10596","13","STANDING","tBodyAccJerkMag.std",-0.981865616666667
"10597","13","STANDING","tBodyGyroMag.mean",-0.95782537245614
"10598","13","STANDING","tBodyGyroMag.std",-0.944980198421053
"10599","13","STANDING","tBodyGyroJerkMag.mean",-0.983637634912281
"10600","13","STANDING","tBodyGyroJerkMag.std",-0.976197659649123
"10601","13","STANDING","fBodyAcc.mean.X",-0.989425965614035
"10602","13","STANDING","fBodyAcc.mean.Y",-0.959427618245614
"10603","13","STANDING","fBodyAcc.mean.Z",-0.97756730122807
"10604","13","STANDING","fBodyAcc.std.X",-0.991817705263158
"10605","13","STANDING","fBodyAcc.std.Y",-0.947179813157895
"10606","13","STANDING","fBodyAcc.std.Z",-0.964048080877193
"10607","13","STANDING","fBodyAccJerk.mean.X",-0.988198276666667
"10608","13","STANDING","fBodyAccJerk.mean.Y",-0.977752775438597
"10609","13","STANDING","fBodyAccJerk.mean.Z",-0.98460855877193
"10610","13","STANDING","fBodyAccJerk.std.X",-0.988185112807018
"10611","13","STANDING","fBodyAccJerk.std.Y",-0.979412252631579
"10612","13","STANDING","fBodyAccJerk.std.Z",-0.987871530526316
"10613","13","STANDING","fBodyGyro.mean.X",-0.957154108421053
"10614","13","STANDING","fBodyGyro.mean.Y",-0.97291308
"10615","13","STANDING","fBodyGyro.mean.Z",-0.974394378070175
"10616","13","STANDING","fBodyGyro.std.X",-0.955818411578947
"10617","13","STANDING","fBodyGyro.std.Y",-0.97142515122807
"10618","13","STANDING","fBodyGyro.std.Z",-0.97553326754386
"10619","13","STANDING","fBodyAccMag.mean",-0.972393559473684
"10620","13","STANDING","fBodyAccMag.std",-0.970445378947368
"10621","13","STANDING","fBodyBodyAccJerkMag.mean",-0.981977536491228
"10622","13","STANDING","fBodyBodyAccJerkMag.std",-0.980621262631579
"10623","13","STANDING","fBodyBodyGyroMag.mean",-0.957488799473684
"10624","13","STANDING","fBodyBodyGyroMag.std",-0.946857485438596
"10625","13","STANDING","fBodyBodyGyroJerkMag.mean",-0.977197403859649
"10626","13","STANDING","fBodyBodyGyroJerkMag.std",-0.976467330175439
"10627","13","LAYING","tBodyAcc.mean.X",0.276716360483871
"10628","13","LAYING","tBodyAcc.mean.Y",-0.020440454366129
"10629","13","LAYING","tBodyAcc.mean.Z",-0.104331864532258
"10630","13","LAYING","tBodyAcc.std.X",-0.968891989354839
"10631","13","LAYING","tBodyAcc.std.Y",-0.950947949516129
"10632","13","LAYING","tBodyAcc.std.Z",-0.950392995483871
"10633","13","LAYING","tGravityAcc.mean.X",-0.156852206467742
"10634","13","LAYING","tGravityAcc.mean.Y",0.656400944354839
"10635","13","LAYING","tGravityAcc.mean.Z",0.598884988709677
"10636","13","LAYING","tGravityAcc.std.X",-0.957875244677419
"10637","13","LAYING","tGravityAcc.std.Y",-0.975948136290323
"10638","13","LAYING","tGravityAcc.std.Z",-0.959892863709677
"10639","13","LAYING","tBodyAccJerk.mean.X",0.0767774832096774
"10640","13","LAYING","tBodyAccJerk.mean.Y",0.0183441894580645
"10641","13","LAYING","tBodyAccJerk.mean.Z",-0.00988389709596774
"10642","13","LAYING","tBodyAccJerk.std.X",-0.98541995
"10643","13","LAYING","tBodyAccJerk.std.Y",-0.980152342903226
"10644","13","LAYING","tBodyAccJerk.std.Z",-0.983070657419355
"10645","13","LAYING","tBodyGyro.mean.X",-0.00973609968045161
"10646","13","LAYING","tBodyGyro.mean.Y",-0.0966250701451613
"10647","13","LAYING","tBodyGyro.mean.Z",0.117819614790323
"10648","13","LAYING","tBodyGyro.std.X",-0.972143470322581
"10649","13","LAYING","tBodyGyro.std.Y",-0.96270462
"10650","13","LAYING","tBodyGyro.std.Z",-0.967350513709677
"10651","13","LAYING","tBodyGyroJerk.mean.X",-0.101835573822581
"10652","13","LAYING","tBodyGyroJerk.mean.Y",-0.0417744000370968
"10653","13","LAYING","tBodyGyroJerk.mean.Z",-0.0648770419677419
"10654","13","LAYING","tBodyGyroJerk.std.X",-0.981404742903226
"10655","13","LAYING","tBodyGyroJerk.std.Y",-0.978854747419355
"10656","13","LAYING","tBodyGyroJerk.std.Z",-0.989801549193548
"10657","13","LAYING","tBodyAccMag.mean",-0.960517768225806
"10658","13","LAYING","tBodyAccMag.std",-0.947944746612903
"10659","13","LAYING","tGravityAccMag.mean",-0.960517768225806
